Date,name,category,value
2/19/2010,CHILE,MUSSELS,"23,160"
2/19/2010,CHINA,LOBSTER,"54,439"
2/19/2010,CHINA,LOBSTER,"54,439"
2/19/2010,CHINA,LOBSTER,"54,439"
2/19/2010,CHINA TAIWAN,LOBSTER,"9,490"
2/19/2010,CHINA TAIWAN,"CRAB, CRABMEAT","39,806"
2/19/2010,GERMANY,MUSSELS,"23,448"
2/19/2010,JAPAN,OCTOPUS,"30,949"
2/19/2010,NEW ZEALAND,MUSSELS,"39,668"
2/19/2010,NEW ZEALAND,MUSSELS,"46,824"
2/19/2010,NEW ZEALAND,MUSSELS,"23,371"
2/19/2010,NEW ZEALAND,MUSSELS,"39,657"
2/19/2010,PHILIPPINES,OCTOPUS,"44,168"
2/19/2010,THAILAND,OCTOPUS,"43,873"
2/19/2010,UNITED KINGDOM,MUSSELS,"46,742"
2/20/2010,CHINA,"CRAB, CRABMEAT","43,368"
2/20/2010,CHINA,"CRAB, CRABMEAT","53,998"
2/20/2010,INDIA,OCTOPUS,"43,278"
2/20/2010,INDONESIA,OCTOPUS,"48,550"
2/20/2010,THAILAND,"CRAB, CRABMEAT","20,341"
2/21/2010,THAILAND,OCTOPUS,"43,873"
2/21/2010,THAILAND,"CRAB, CRABMEAT","48,587"
2/21/2010,VENEZUELA,LOBSTER,"30,792"
2/22/2010,CHILE,MUSSELS,"40,426"
2/22/2010,CHINA,"CRAB, CRABMEAT","52,896"
2/22/2010,CHINA,"CRAB, CRABMEAT","46,284"
2/22/2010,GERMANY,MUSSELS,"23,164"
2/22/2010,HONDURAS,LOBSTER,"13,497"
2/22/2010,INDONESIA,OCTOPUS,"41,927"
2/22/2010,INDONESIA,OCTOPUS,"41,927"
2/22/2010,INDONESIA,"CRAB, CRABMEAT","34,400"
2/22/2010,JAPAN,OCTOPUS,"41,656"
2/22/2010,NEW ZEALAND,MUSSELS,"39,258"
2/22/2010,NEW ZEALAND,MUSSELS,
2/22/2010,NEW ZEALAND,MUSSELS,"54,657"
2/22/2010,UNITED ARAB EM,LOBSTER,"19,327"
2/22/2010,UNITED ARAB EM,LOBSTER,"23,993"
2/22/2010,UNITED KINGDOM,MUSSELS,"23,164"
2/23/2010,CHINA,"CRAB, CRABMEAT","40,543"
2/23/2010,CHINA,"CRAB, CRABMEAT, OTHER","44,803"
2/23/2010,CHINA,"CRAB, CRABMEAT","45,632"
2/23/2010,COLOMBIA,LOBSTER,"19,719"
2/23/2010,GERMANY,MUSSELS,"46,683"
2/23/2010,GERMANY,MUSSELS,"38,092"
2/23/2010,GERMANY,MUSSELS,"38,092"
2/23/2010,GERMANY,MUSSELS,"43,884"
2/23/2010,HONG KONG,LOBSTER,"41,589"
2/23/2010,JAPAN,"CRAB, CRABMEAT","20,607"
2/23/2010,NEW ZEALAND,MUSSELS,"50,432"
2/23/2010,NEW ZEALAND,MUSSELS,"50,432"
2/23/2010,NEW ZEALAND,MUSSELS,"22,862"
2/23/2010,NEW ZEALAND,MUSSELS,"22,690"
2/23/2010,NEW ZEALAND,MUSSELS,"22,690"
2/23/2010,NEW ZEALAND,MUSSELS,"5,863"
2/23/2010,NEW ZEALAND,MUSSELS,"5,863"
2/23/2010,NEW ZEALAND,MUSSELS,"50,403"
2/23/2010,NEW ZEALAND,MUSSELS,"22,439"
2/23/2010,NEW ZEALAND,MUSSELS,"22,439"
2/23/2010,NEW ZEALAND,MUSSELS,"40,470"
2/23/2010,THAILAND,LOBSTER,"3,996"
2/23/2010,THAILAND,LOBSTER,"2,083"
2/23/2010,THAILAND,LOBSTER,"12,276"
2/23/2010,THAILAND,LOBSTER,"11,344"
2/23/2010,UNITED KINGDOM,MUSSELS,"41,382"
2/23/2010,UNITED KINGDOM,MUSSELS,"37,990"
2/23/2010,VIETNAM,"CRAB, CRABMEAT","47,003"
2/24/2010,CHILE,MUSSELS,"43,004"
2/24/2010,INDONESIA,"CRAB, CRABMEAT","46,705"
2/24/2010,JAPAN,OCTOPUS,"2,486"
2/24/2010,JAPAN,"CRAB, CRABMEAT","25,478"
2/24/2010,JAPAN,"CRAB, CRABMEAT","36,465"
2/24/2010,NEW ZEALAND,MUSSELS,"38,041"
2/24/2010,NEW ZEALAND,MUSSELS,"45,651"
2/24/2010,NEW ZEALAND,MUSSELS,"56,508"
2/25/2010,CHINA,"CRAB, CRABMEAT","41,210"
2/25/2010,CHINA,"CRAB, CRABMEAT","43,161"
2/25/2010,CHINA,OCTOPUS,"15,346"
2/25/2010,GERMANY,MUSSELS,"45,680"
2/25/2010,GERMANY,MUSSELS,295
2/25/2010,JAPAN,"CRAB, CRABMEAT",44
2/25/2010,JAPAN,OCTOPUS,"1,173"
2/25/2010,MALAYSIA,OCTOPUS,"35,066"
2/26/2010,BELIZE,"LOBSTER, CONCH","24,808"
2/26/2010,GERMANY,MUSSELS,"37,307"
2/26/2010,NEW ZEALAND,MUSSELS,"38,041"
2/26/2010,PHILIPPINES,OCTOPUS,"41,876"
2/26/2010,UNITED KINGDOM,MUSSELS,"42,420"
2/27/2010,CHINA,"CRAB, CRABMEAT","42,978"
2/27/2010,CHINA,OCTOPUS,"43,584"
2/27/2010,CHINA TAIWAN,"SHRIMP, LOBSTER, OCTOPUS","11,401"
2/27/2010,GERMANY,MUSSELS,"41,239"
2/27/2010,GERMANY,MUSSELS,"38,092"
2/27/2010,GERMANY,MUSSELS,"38,092"
2/27/2010,GERMANY,MUSSELS,"20,215"
2/27/2010,JAPAN,OCTOPUS,112
2/27/2010,MALAYSIA,OCTOPUS,"45,358"
2/27/2010,NEW ZEALAND,MUSSELS,"56,023"
2/27/2010,NEW ZEALAND,MUSSELS,"50,403"
2/27/2010,REUNION,"PATAGONIAN, TOOTHFISH","45,621"
2/27/2010,VIETNAM,OCTOPUS,"45,548"
2/27/2010,VIETNAM,OCTOPUS,"3,901"
2/28/2010,AUSTRALIA,LOBSTER,"28,123"
2/28/2010,CHILE,MUSSELS,"45,651"
2/28/2010,CHINA,OCTOPUS,"18,514"
2/28/2010,CHINA,"CRAB, CRABMEAT","49,590"
2/28/2010,PHILIPPINES,OCTOPUS,"39,672"
2/28/2010,SOUTH AFRICA,LOBSTER,"17,368"
2/28/2010,SOUTH AFRICA,LOBSTER,"20,751"
3/1/2010,CHILE,MUSSELS,"46,039"
3/1/2010,CHILE,MUSSELS,"46,167"
3/1/2010,CHILE,MUSSELS,"38,570"
3/1/2010,CHILE,MUSSELS,"45,865"
3/1/2010,CHILE,MUSSELS,"38,570"
3/1/2010,CHINA,"CRAB, CRABMEAT","53,998"
3/1/2010,CHINA,LOBSTER,"41,876"
3/1/2010,CHINA,"CRAB, CRABMEAT","24,244"
3/1/2010,DENMARK,MUSSELS,"15,465"
3/1/2010,INDIA,OCTOPUS,"27,693"
3/1/2010,INDIA,OCTOPUS,
3/1/2010,INDONESIA,OCTOPUS,"52,907"
3/1/2010,SPAIN,LOBSTER,"40,003"
3/2/2010,CHINA,"CRAB, CRABMEAT","47,386"
3/2/2010,CHINA,"CRAB, CRABMEAT","42,619"
3/2/2010,CHINA,"CRAB, CRABMEAT","44,303"
3/2/2010,CHINA,"CRAB, CRABMEAT","41,532"
3/2/2010,CHINA,"CRAB, CRABMEAT","53,297"
3/2/2010,CHINA,"CRAB, CRABMEAT","106,552"
3/2/2010,CHINA,"CRAB, CRABMEAT","42,938"
3/2/2010,PHILIPPINES,OCTOPUS,"49,590"
3/2/2010,PHILIPPINES,OCTOPUS,"43,304"
3/2/2010,PHILIPPINES,"CRAB, CRABMEAT","10,855"
3/3/2010,CHILE,MUSSELS,"87,338"
3/3/2010,JAPAN,"CRAB, CRABMEAT","43,639"
3/3/2010,NEW ZEALAND,MUSSELS,"50,403"
3/3/2010,NEW ZEALAND,MUSSELS,"39,657"
3/3/2010,NICARAGUA,LOBSTER,"45,843"
3/3/2010,NICARAGUA,LOBSTER,"10,665"
3/3/2010,NICARAGUA,LOBSTER,"9,197"
3/4/2010,BAHAMAS,LOBSTER,"32,390"
3/4/2010,BAHAMAS,LOBSTER,"32,390"
3/4/2010,BAHAMAS,LOBSTER,"32,390"
3/4/2010,BAHAMAS,LOBSTER,"33,990"
3/4/2010,CHINA,"CRAB, CRABMEAT","48,629"
3/4/2010,CHINA,"CRAB, CRABMEAT","46,529"
3/4/2010,CHINA,"CRAB, CRABMEAT","17,632"
3/4/2010,PHILIPPINES,"CRAB, CRABMEAT","24,017"
3/4/2010,PHILIPPINES,OCTOPUS,"50,249"
3/4/2010,PHILIPPINES,"CRAB, CRABMEAT","15,355"
3/4/2010,THAILAND,OCTOPUS,540
3/4/2010,VIETNAM,"CRAB, CRABMEAT","38,453"
3/5/2010,BELIZE,LOBSTER,"15,395"
3/5/2010,CHILE,MUSSELS,"34,162"
3/5/2010,CHILE,MUSSELS,"33,501"
3/5/2010,CHINA,LOBSTER,"53,337"
3/5/2010,CHINA,LOBSTER,"52,433"
3/5/2010,CHINA,"CRAB, CRABMEAT","46,284"
3/5/2010,GERMANY,MUSSELS,"39,925"
3/5/2010,NEW ZEALAND,MUSSELS,"50,403"
3/5/2010,PHILIPPINES,OCTOPUS,"44,080"
3/5/2010,THAILAND,"CRAB, CRABMEAT","58,395"
3/5/2010,UNITED KINGDOM,MUSSELS,"44,009"
3/6/2010,CHILE,MUSSELS,"30,415"
3/6/2010,INDONESIA,"CRAB, CRABMEAT","46,705"
3/6/2010,UNITED ARAB EM,LOBSTER,"20,737"
3/6/2010,UNITED KINGDOM,MUSSELS,"44,915"
3/8/2010,AUSTRALIA,LOBSTER,"25,392"
3/8/2010,AUSTRALIA,LOBSTER,"25,392"
3/8/2010,CHINA,OCTOPUS,"9,312"
3/8/2010,GERMANY,LOBSTER,
3/8/2010,HONDURAS,LOBSTER,"20,394"
3/8/2010,INDIA,OCTOPUS,"15,869"
3/8/2010,NICARAGUA,LOBSTER,
3/8/2010,NICARAGUA,LOBSTER,"19,095"
3/9/2010,CHINA,"CRAB, CRABMEAT","39,330"
3/9/2010,GERMANY,MUSSELS,"38,092"
3/9/2010,GERMANY,MUSSELS,
3/9/2010,INDIA,"CRAB, CRABMEAT","43,571"
3/9/2010,NEW ZEALAND,MUSSELS,"37,422"
3/9/2010,NEW ZEALAND,MUSSELS,"38,041"
3/9/2010,NEW ZEALAND,"PATAGONIAN, TOOTHFISH","37,371"
3/9/2010,SPAIN,OCTOPUS,"21,284"
3/10/2010,CHILE,MUSSELS,"43,639"
3/10/2010,CHINA,"CRAB, CRABMEAT","46,288"
3/10/2010,CHINA,"CRAB, CRABMEAT","46,469"
3/10/2010,GERMANY,MUSSELS,"45,651"
3/10/2010,GERMANY,MUSSELS,"38,092"
3/10/2010,GERMANY,MUSSELS,"38,092"
3/10/2010,NEW ZEALAND,MUSSELS,"50,403"
3/10/2010,NEW ZEALAND,MUSSELS,"50,119"
3/10/2010,NEW ZEALAND,MUSSELS,"51,177"
3/10/2010,UNITED KINGDOM,MUSSELS,"36,233"
3/10/2010,UNITED KINGDOM,MUSSELS,"42,809"
3/10/2010,UNITED KINGDOM,MUSSELS,"46,742"
3/10/2010,VENEZUELA,LOBSTER,"29,232"
3/11/2010,AUSTRALIA,LOBSTER,"26,668"
3/11/2010,JAPAN,OCTOPUS,
3/11/2010,NEW ZEALAND,MUSSELS,"46,998"
3/12/2010,CHILE,MUSSELS,"34,162"
3/12/2010,CHILE,MUSSELS,"34,162"
3/12/2010,CHILE,MUSSELS,"33,501"
3/12/2010,CHILE,MUSSELS,"45,627"
3/12/2010,CHINA,"CRAB, CRABMEAT","49,590"
3/12/2010,CHINA,LOBSTER,"26,448"
3/12/2010,CHINA,LOBSTER,"44,080"
3/12/2010,CHINA,LOBSTER,"44,080"
3/12/2010,CHINA,LOBSTER,"44,080"
3/12/2010,CHINA,LOBSTER,"44,080"
3/12/2010,CHINA,LOBSTER,"46,284"
3/12/2010,CHINA,LOBSTER,"44,080"
3/12/2010,INDONESIA,"CRAB, CRABMEAT","46,705"
3/12/2010,UNITED KINGDOM,MUSSELS,"41,171"
3/13/2010,CHINA,"CRAB, CRABMEAT","44,080"
3/13/2010,INDIA,OCTOPUS,"42,491"
3/13/2010,INDONESIA,"CRAB, CRABMEAT","46,705"
3/13/2010,JAPAN,OCTOPUS,"22,069"
3/13/2010,JAPAN,"CRAB, CRABMEAT, FISH","44,124"
3/14/2010,CHILE,MUSSELS,"33,501"
3/14/2010,CHILE,MUSSELS,"33,501"
3/14/2010,MALAYSIA,OCTOPUS,"12,583"
3/14/2010,MALAYSIA,OCTOPUS,207
3/14/2010,NEW ZEALAND,MUSSELS,"38,041"
3/14/2010,THAILAND,OCTOPUS,"43,309"
3/14/2010,VENEZUELA,OCTOPUS,"53,626"
3/15/2010,CHILE,MUSSELS,"46,291"
3/15/2010,CHINA,LOBSTER,"36,102"
3/15/2010,CHINA,"CRAB, CRABMEAT","47,386"
3/15/2010,HONDURAS,LOBSTER,"20,394"
3/15/2010,INDIA,"CRAB, CRABMEAT","43,481"
3/15/2010,INDONESIA,"CRAB, CRABMEAT","46,705"
3/15/2010,NEW ZEALAND,MUSSELS,"50,403"
3/15/2010,NEW ZEALAND,MUSSELS,"57,189"
3/15/2010,SPAIN,OCTOPUS,"26,708"
3/16/2010,INDONESIA,OCTOPUS,"4,148"
3/16/2010,INDONESIA,OCTOPUS,"58,236"
3/16/2010,NEW ZEALAND,MUSSELS,"39,668"
3/16/2010,NEW ZEALAND,MUSSELS,"39,668"
3/16/2010,PHILIPPINES,OCTOPUS,"48,730"
3/16/2010,SOUTH AFRICA,LOBSTER,"41,215"
3/16/2010,UNITED KINGDOM,MUSSELS,"41,171"
3/17/2010,CHILE,MUSSELS,
3/17/2010,GERMANY,"SALMON, MUSSELS","28,172"
3/17/2010,HONDURAS,LOBSTER,"19,995"
3/17/2010,NEW ZEALAND,MUSSELS,"53,465"
3/17/2010,NICARAGUA,LOBSTER,"29,018"
3/17/2010,PHILIPPINES,OCTOPUS,"39,672"
3/17/2010,THAILAND,"CRAB, CRABMEAT",
3/17/2010,THAILAND,LOBSTER,"40,730"
3/17/2010,VENEZUELA,LOBSTER,"19,155"
3/17/2010,VENEZUELA,LOBSTER,
3/17/2010,VENEZUELA,LOBSTER,
3/17/2010,VIETNAM,"CRAB, CRABMEAT","35,678"
3/18/2010,BELIZE,LOBSTER,"2,726"
3/18/2010,BELIZE,LOBSTER,"19,794"
3/18/2010,CHILE,MUSSELS,
3/18/2010,CHINA,"CRAB, CRABMEAT","40,271"
3/18/2010,CHINA,"CRAB, CRABMEAT","39,672"
3/18/2010,CHINA,"CRAB, CRABMEAT","46,529"
3/18/2010,CHINA,"CRAB, CRABMEAT","44,505"
3/18/2010,JAPAN,"CRAB, CRABMEAT","42,524"
3/18/2010,JAPAN,OCTOPUS,40
3/18/2010,JAPAN,"CRAB, CRABMEAT","42,978"
3/18/2010,PHILIPPINES,OCTOPUS,"41,876"
3/18/2010,UNITED KINGDOM,MUSSELS,"57,189"
3/19/2010,CHINA,OCTOPUS,
3/19/2010,INDONESIA,OCTOPUS,"48,497"
3/19/2010,JAPAN,"CRAB, CRABMEAT, FISH","44,124"
3/19/2010,NEW ZEALAND,MUSSELS,"46,507"
3/19/2010,PHILIPPINES,OCTOPUS,"40,703"
3/19/2010,THAILAND,OCTOPUS,"43,873"
3/20/2010,CANADA,TOOTHFISH,"59,731"
3/20/2010,CHINA,MUSSELS,"72,732"
3/20/2010,CHINA,OCTOPUS,"19,836"
3/20/2010,GERMANY,MUSSELS,"38,092"
3/20/2010,GERMANY,MUSSELS,"38,092"
3/20/2010,GERMANY,MUSSELS,"38,114"
3/20/2010,JAPAN,OCTOPUS,
3/20/2010,NEW ZEALAND,MUSSELS,"39,258"
3/20/2010,NEW ZEALAND,MUSSELS,"50,403"
3/20/2010,NEW ZEALAND,MUSSELS,"34,742"
3/20/2010,NEW ZEALAND,MUSSELS,"39,668"
3/20/2010,NEW ZEALAND,MUSSELS,"38,041"
3/20/2010,NEW ZEALAND,MUSSELS,"38,092"
3/20/2010,UNITED KINGDOM,TOOTHFISH,
3/20/2010,UNITED KINGDOM,TOOTHFISH,
3/21/2010,CHINA,OCTOPUS,"20,826"
3/21/2010,CHINA,OCTOPUS,"12,122"
3/22/2010,BAHAMAS,LOBSTER,"29,992"
3/22/2010,CHINA,"CRAB, CRABMEAT","53,998"
3/22/2010,CHINA,"CRAB, CRABMEAT","40,324"
3/22/2010,HONDURAS,LOBSTER,"36,421"
3/22/2010,HONDURAS,LOBSTER,"28,742"
3/22/2010,HONDURAS,LOBSTER,"36,421"
3/22/2010,HONDURAS,LOBSTER,"19,988"
3/22/2010,HONDURAS,LOBSTER,"36,421"
3/22/2010,HONDURAS,LOBSTER,"8,139"
3/22/2010,HONDURAS,LOBSTER,"31,731"
3/22/2010,HONDURAS,LOBSTER,"40,606"
3/22/2010,INDIA,OCTOPUS,"57,491"
3/22/2010,INDONESIA,OCTOPUS,"41,927"
3/22/2010,PHILIPPINES,"SHRIMP, OCTOPUS","39,672"
3/22/2010,UNITED ARAB EM,LOBSTER,"24,376"
3/23/2010,AUSTRALIA,LOBSTER,"26,668"
3/23/2010,CHILE,MUSSELS,"33,501"
3/23/2010,CHILE,MUSSELS,"33,501"
3/23/2010,GERMANY,MUSSELS,"38,092"
3/23/2010,GERMANY,MUSSELS,"38,092"
3/23/2010,INDONESIA,"CRAB, CRABMEAT","2,702"
3/23/2010,INDONESIA,OCTOPUS,"58,236"
3/23/2010,INDONESIA,"CRAB, CRABMEAT","4,494"
3/23/2010,INDONESIA,"CRAB, CRABMEAT","5,669"
3/23/2010,JAPAN,OCTOPUS,
3/23/2010,NEW ZEALAND,MUSSELS,"21,531"
3/23/2010,NEW ZEALAND,MUSSELS,"40,470"
3/23/2010,NEW ZEALAND,MUSSELS,"50,403"
3/23/2010,NEW ZEALAND,MUSSELS,"50,403"
3/24/2010,NICARAGUA,LOBSTER,"43,368"
3/24/2010,SOUTH AFRICA,LOBSTER,"27,550"
3/24/2010,SOUTH AFRICA,LOBSTER,"59,548"
3/24/2010,SOUTH AFRICA,LOBSTER,"26,448"
3/24/2010,SOUTH AFRICA,LOBSTER,"26,448"
3/24/2010,UNITED KINGDOM,LOBSTER,
3/24/2010,VENEZUELA,LOBSTER,"34,991"
3/25/2010,CHINA,OCTOPUS,
3/25/2010,JAPAN,"CRAB, CRABMEAT, OTHER","41,193"
3/25/2010,JAPAN,OCTOPUS,"37,755"
3/25/2010,UNITED KINGDOM,LOBSTER,
3/25/2010,VIETNAM,LOBSTER,"35,751"
3/26/2010,CHILE,MUSSELS,"41,876"
3/26/2010,GERMANY,MUSSELS,"38,092"
3/26/2010,GERMANY,MUSSELS,"38,092"
3/26/2010,NEW ZEALAND,MUSSELS,"39,668"
3/26/2010,NEW ZEALAND,TOOTHFISH,"277,999"
3/26/2010,NEW ZEALAND,"SALMON, MUSSELS","39,121"
3/26/2010,PHILIPPINES,OCTOPUS,"39,672"
3/26/2010,PHILIPPINES,OCTOPUS,"39,672"
3/26/2010,THAILAND,OCTOPUS,"1,082"
3/26/2010,THAILAND,"CRAB, CRABMEAT","51,049"
3/26/2010,UNITED KINGDOM,MUSSELS,
3/27/2010,BAHAMAS,LOBSTER,"33,990"
3/27/2010,BAHAMAS,LOBSTER,"36,990"
3/27/2010,CHILE,MUSSELS,"45,385"
3/27/2010,CHINA,"CRAB, CRABMEAT","39,388"
3/27/2010,CHINA,"CRAB, CRABMEAT","39,544"
3/27/2010,CHINA,"CRAB, CRABMEAT","53,998"
3/27/2010,INDIA,"CRAB, CRABMEAT","43,481"
3/27/2010,INDONESIA,OCTOPUS,"48,656"
3/27/2010,INDONESIA,OCTOPUS,"48,550"
3/27/2010,INDONESIA,OCTOPUS,"42,182"
3/27/2010,PHILIPPINES,OCTOPUS,"43,342"
3/27/2010,VENEZUELA,OCTOPUS,"52,693"
3/28/2010,CHINA,"CRAB, CRABMEAT","42,969"
3/28/2010,CHINA,LOBSTER,"41,312"
3/28/2010,FRANCE,LOBSTER,"17,859"
3/28/2010,HONDURAS,LOBSTER,
3/28/2010,SPAIN,OCTOPUS,
3/28/2010,VENEZUELA,LOBSTER,
3/28/2010,VENEZUELA,LOBSTER,
3/29/2010,CHILE,MUSSELS,"33,501"
3/29/2010,CHILE,MUSSELS,"33,501"
3/29/2010,CHILE,MUSSELS,"33,501"
3/29/2010,CHILE,MUSSELS,"46,352"
3/29/2010,CHILE,MUSSELS,"31,958"
3/29/2010,CHILE,MUSSELS,"33,501"
3/29/2010,HONDURAS,LOBSTER,"5,702"
3/29/2010,HONDURAS,LOBSTER,"39,824"
3/29/2010,HONDURAS,LOBSTER,"9,058"
3/29/2010,INDONESIA,"CRAB, CRABMEAT","11,474"
3/29/2010,INDONESIA,OCTOPUS,"46,597"
3/29/2010,NEW ZEALAND,MUSSELS,
3/29/2010,NEW ZEALAND,MUSSELS,
3/29/2010,NICARAGUA,LOBSTER,"16,836"
3/29/2010,THAILAND,"CRAB, CRABMEAT","40,227"
3/30/2010,BAHAMAS,LOBSTER,"32,390"
3/30/2010,BAHAMAS,LOBSTER,"32,390"
3/30/2010,CHINA,LOBSTER,"36,586"
3/30/2010,CHINA TAIWAN,"CRAB, CRABMEAT","48,656"
3/30/2010,GERMANY,MUSSELS,"38,092"
3/30/2010,GERMANY,MUSSELS,"38,092"
3/30/2010,GERMANY,MUSSELS,"38,092"
3/30/2010,GERMANY,MUSSELS,"38,092"
3/30/2010,GERMANY,MUSSELS,"38,092"
3/30/2010,NEW ZEALAND,MUSSELS,
3/30/2010,NEW ZEALAND,MUSSELS,
3/30/2010,NEW ZEALAND,MUSSELS,
3/30/2010,THAILAND,LOBSTER,"40,730"
3/30/2010,THAILAND,OCTOPUS,"43,939"
3/30/2010,UNITED KINGDOM,TOOTHFISH,"20,912"
3/30/2010,URUGUAY,"PATAGONIAN, TOOTHFISH","53,227"
3/30/2010,URUGUAY,TOOTHFISH,"279,339"
3/31/2010,CHILE,MUSSELS,"43,639"
3/31/2010,CHINA,"CRAB, CRABMEAT","53,998"
3/31/2010,INDONESIA,OCTOPUS,"58,236"
3/31/2010,INDONESIA,OCTOPUS,"56,718"
3/31/2010,JAPAN,"CRAB, CRABMEAT","43,419"
3/31/2010,JAPAN,"CRAB, CRABMEAT","43,639"
3/31/2010,NICARAGUA,LOBSTER,"43,368"
3/31/2010,NICARAGUA,LOBSTER,"43,414"
3/31/2010,NICARAGUA,LOBSTER,"17,235"
4/1/2010,CHINA,"CRAB, CRABMEAT","52,896"
4/1/2010,CHINA,OCTOPUS,"44,851"
4/1/2010,CHINA,OCTOPUS,13
4/1/2010,MEXICO,OCTOPUS,"44,036"
4/1/2010,PHILIPPINES,OCTOPUS,"45,482"
4/1/2010,PHILIPPINES,OCTOPUS,"45,482"
4/2/2010,CHINA,"CRAB, CRABMEAT","53,998"
4/2/2010,CHINA,"CRAB, CRABMEAT","46,000"
4/2/2010,JAPAN,LOBSTER,"4,390"
4/2/2010,NEW ZEALAND,MUSSELS,"39,800"
4/2/2010,NICARAGUA,LOBSTER,
4/2/2010,NICARAGUA,LOBSTER,
4/2/2010,NICARAGUA,LOBSTER,
4/2/2010,NICARAGUA,LOBSTER,
4/2/2010,PHILIPPINES,OCTOPUS,"48,730"
4/2/2010,PHILIPPINES,OCTOPUS,"51,950"
4/2/2010,UNITED KINGDOM,MUSSELS,"41,570"
4/3/2010,AUSTRALIA,LOBSTER,"25,137"
4/3/2010,CHINA,OCTOPUS,
4/3/2010,CHINA,OCTOPUS,"54,633"
4/3/2010,GERMANY,MUSSELS,"23,164"
4/3/2010,INDONESIA,OCTOPUS,"41,924"
4/3/2010,NEW ZEALAND,MUSSELS,"2,270"
4/3/2010,NEW ZEALAND,MUSSELS,"39,654"
4/3/2010,NEW ZEALAND,MUSSELS,"37,345"
4/3/2010,NEW ZEALAND,MUSSELS,"53,440"
4/3/2010,NEW ZEALAND,MUSSELS,"50,597"
4/3/2010,PHILIPPINES,OCTOPUS,"39,672"
4/3/2010,THAILAND,"CRAB, CRABMEAT","41,462"
4/3/2010,UNITED ARAB EM,LOBSTER,"28,099"
4/4/2010,NICARAGUA,LOBSTER,"7,577"
4/5/2010,CANADA,TOOTHFISH,"55,490"
4/5/2010,CANADA,TOOTHFISH,"58,274"
4/5/2010,CANADA,TOOTHFISH,"56,806"
4/5/2010,CANADA,TOOTHFISH,
4/5/2010,CANADA,TOOTHFISH,"56,239"
4/5/2010,CANADA,TOOTHFISH,
4/5/2010,CHINA,MUSSELS,
4/5/2010,CHINA,"CRAB, CRABMEAT","54,218"
4/5/2010,CHINA,"CRAB, CRABMEAT","53,998"
4/5/2010,INDIA,OCTOPUS,
4/5/2010,INDONESIA,OCTOPUS,"52,907"
4/5/2010,JAPAN,OCTOPUS,"10,890"
4/5/2010,JAPAN,OCTOPUS,"50,692"
4/5/2010,THAILAND,"CRAB, CRABMEAT","47,210"
4/5/2010,THAILAND,"CRAB, CRABMEAT","47,210"
4/5/2010,URUGUAY,"PATAGONIAN, TOOTHFISH","113,704"
4/6/2010,CHINA,"CRAB, CRABMEAT","45,640"
4/6/2010,CHINA,"CRAB, CRABMEAT","39,330"
4/6/2010,CHINA,"CRAB, CRABMEAT","45,457"
4/6/2010,CHINA,"CRAB, CRABMEAT","51,794"
4/6/2010,HONG KONG,LOBSTER,"41,589"
4/6/2010,INDIA,OCTOPUS,"5,239"
4/6/2010,INDIA,OCTOPUS,"40,842"
4/6/2010,NEW ZEALAND,MUSSELS,
4/6/2010,NEW ZEALAND,MUSSELS,
4/6/2010,THAILAND,LOBSTER,"4,604"
4/6/2010,THAILAND,LOBSTER,"16,975"
4/7/2010,BAHAMAS,LOBSTER,"40,787"
4/7/2010,CHILE,MUSSELS,"33,501"
4/7/2010,CHILE,MUSSELS,"45,640"
4/7/2010,CHILE,MUSSELS,"33,501"
4/7/2010,CHILE,MUSSELS,"33,501"
4/7/2010,CHINA,"CRAB, CRABMEAT","49,590"
4/7/2010,CHINA,OCTOPUS,
4/7/2010,GERMANY,MUSSELS,"38,092"
4/7/2010,GERMANY,MUSSELS,"38,092"
4/7/2010,GERMANY,MUSSELS,"47,717"
4/7/2010,INDONESIA,"CRAB, CRABMEAT","46,705"
4/7/2010,JAPAN,OCTOPUS,
4/7/2010,NEW ZEALAND,MUSSELS,"40,470"
4/7/2010,UNITED KINGDOM,MUSSELS,"45,028"
4/8/2010,INDONESIA,OCTOPUS,"44,261"
4/8/2010,JAPAN,OCTOPUS,"22,254"
4/8/2010,JAPAN,"CRAB, CRABMEAT","42,978"
4/8/2010,JAPAN,"CRAB, CRABMEAT","19,146"
4/8/2010,JAPAN,"CRAB, CRABMEAT",258
4/9/2010,CHILE,MUSSELS,
4/9/2010,CHILE,MUSSELS,
4/9/2010,CHINA,"CRAB, CRABMEAT","52,896"
4/9/2010,GERMANY,MUSSELS,"23,164"
4/9/2010,GERMANY,MUSSELS,"38,092"
4/9/2010,NEW ZEALAND,MUSSELS,"5,554"
4/9/2010,NEW ZEALAND,MUSSELS,"45,072"
4/9/2010,NEW ZEALAND,MUSSELS,"38,092"
4/9/2010,NEW ZEALAND,MUSSELS,"39,544"
4/9/2010,NEW ZEALAND,MUSSELS,"38,092"
4/9/2010,NEW ZEALAND,MUSSELS,"38,041"
4/9/2010,NEW ZEALAND,MUSSELS,"49,987"
4/9/2010,NEW ZEALAND,MUSSELS,"35,941"
4/9/2010,NEW ZEALAND,MUSSELS,"39,544"
4/9/2010,UNITED KINGDOM,MUSSELS,"41,171"
4/10/2010,CHINA,"CRAB, CRABMEAT","42,971"
4/10/2010,CHINA,OCTOPUS,"46,108"
4/10/2010,CHINA,"CRAB, CRABMEAT","82,663"
